AA810AA;OPEL Zafira;Zafira A Phase 2 (F75) 2.2 DTI 16V 125cv;http://www.oscaro.com/opel-zafira-a-phase-2-f75-2-2-dti-16v-125cv-design-edition-16764-1147-t
AA814AA;MERCEDES-BENZ Classe CLK;Classe CLK (208) CoupÈ 320 3.2 i 218cv;http://www.oscaro.com/mercedes-benz-classe-clk-208-coupe-320-3-2-i-218cv-boite-auto-avantgarde-15635-1267-t
AA821AA;RENAULT Trafic;Trafic T1400 2.5 D Minibus 80cv;http://www.oscaro.com/renault-trafic-t1400-2-5-d-minibus-80cv-8196-1818-t
AA823AA;RENAULT Safrane;Safrane 2.2 TD 115cv;http://www.oscaro.com/renault-safrane-2-2-td-115cv-rte-11512-966-t
AA840AA;PEUGEOT 308;308 5 Portes 1.6 HDi FAP 16V 110 cv;http://www.oscaro.com/peugeot-308-5-portes-1-6-hdi-fap-16v-110-cv-confort-pack-31265-55-t
AA850AA;RENAULT Express;Express II 1.9 D Break 54cv;http://www.oscaro.com/renault-express-ii-1-9-d-break-54cv-rn-22449-942-t
AA855AA;NISSAN Micra;Micra mk3 Phase 2 (K12E) 1.2 i 80cv;http://www.oscaro.com/nissan-micra-mk3-phase-2-k12e-1-2-i-80cv-tekna-8649-333-t
AA864AA;DACIA Sandero;Sandero 1.5 dCi Hatchback 85 cv;http://www.oscaro.com/dacia-sandero-1-5-dci-hatchback-85-cv-prestige-29943-712-t
AA866AA;RENAULT MÈgane;Megane III 1.5 dCi 85 cv;http://www.oscaro.com/renault-megane-iii-1-5-dci-85-cv-expression-29726-277-t
AA867AA;OPEL Meriva;Meriva A 1.4 i Twinport 90cv;http://www.oscaro.com/opel-meriva-a-1-4-i-twinport-90cv-essentia-6623-321-t
AA869AA;PEUGEOT 307;307 Phase 2 1.6 i 16V 110cv;http://www.oscaro.com/peugeot-307-phase-2-1-6-i-16v-110cv-confort-10202-105-t
AA870AA;SMART Fortwo;Fortwo MKI Cabriolet 0.7 i 61cv;http://www.oscaro.com/smart-fortwo-mki-cabriolet-0-7-i-61cv-7058-1927-t
AA883AA;VOLVO XC 60;XC 60 2.4 TDi AWD Geartronic-6 163 cv;http://www.oscaro.com/volvo-xc-60-2-4-tdi-awd-geartronic-6-163-cv-boite-auto-summum-29461-2-t
AA884AA;AUDI A3;A3 (8P1) SÈrie 2 2.0 TDi 16V 140cv;http://www.oscaro.com/audi-a3-8p1-serie-2-2-0-tdi-16v-140cv-1218-824-t
AA897AA;FIAT Barchetta;Barchetta 1.8 i 16V Spider 130cv;http://www.oscaro.com/fiat-barchetta-1-8-i-16v-spider-130cv-19523-303-t
AA901AA;TOYOTA RAV4;RAV4 2.2 D-4D 136cv;http://www.oscaro.com/toyota-rav4-2-2-d-4d-136cv-vx-9719-1260-t
AA906AA;FORD Fiesta;Fiesta VI 5 portes 1.25 i 60 cv;http://www.oscaro.com/ford-fiesta-vi-5-portes-1-25-i-60-cv-ambiente-29585-165-t
AA914AA;RENAULT Clio;Clio I 5 portes Phase 3 1.9 D 65cv;http://www.oscaro.com/renault-clio-i-5-portes-phase-3-1-9-d-65cv-rt-17164-50-t
AA915AA;R.V.I. Mascott;Mascott 130.35 2.8 dti Ch√¢ssis cabine court 125cv;http://www.oscaro.com/r-v-i-mascott-130-35-2-8-dti-chassis-cabine-court-125cv-11844-2716-t
AA917AA;MAZDA Mazda BT50;Mazda BT50 2.5 Pickup 143cv;http://www.oscaro.com/mazda-mazda-bt50-2-5-pickup-143cv-pro-15517-1022-t
AA922AA;BMW SÈrie 3;SÈrie 3 (E90) Berline 320d 2.0 d 163cv;http://www.oscaro.com/bmw-serie-3-e90-berline-320d-2-0-d-163cv-1906-202-t
AA925AA;SUZUKI Swift;Swift II RS (Fab. Hongrie) -3 portes 1.3 i 93cv;http://www.oscaro.com/suzuki-swift-ii-rs-fab-hongrie-3-portes-1-3-i-93cv-gls-12856-1072-t
AA927AA;CITROÎN Xantia;Xantia I Break  (X1) 1.8 i 103cv;http://www.oscaro.com/citroen-xantia-i-break-x1-1-8-i-103cv-x-18054-432-t
AA928AA;RENAULT Kangoo;Kangoo I FL Fourgon 1.5 dCi 80cv;http://www.oscaro.com/renault-kangoo-i-fl-fourgon-1-5-dci-80cv-17303-1818-t
AA931AA;PEUGEOT 206;206 SW SW 1.4 HDi Break 68cv;http://www.oscaro.com/peugeot-206-sw-sw-1-4-hdi-break-68cv-trendy-6953-398-t
AA935AA;MAZDA MX5;MX5 (NC) Roadster 2.0 i Roadster 160cv;http://www.oscaro.com/mazda-mx5-nc-roadster-2-0-i-roadster-160cv-20872-2632-t
AA938AA;BMW SÈrie 1;SÈrie 1 (E81) 118i 2.0 i 143cv;http://www.oscaro.com/bmw-serie-1-e81-118i-2-0-i-143cv-14817-202-t
AA942AA;FORD Fiesta;Fiesta IV 95 1.8 D 60cv;http://www.oscaro.com/ford-fiesta-iv-95-1-8-d-60cv-studio-19899-80-t
AA947AA;RENAULT Scenic;Scenic II 1.9 dCi 130cv;http://www.oscaro.com/renault-scenic-ii-1-9-dci-130cv-expression-17540-277-t
AA948AA;PEUGEOT 308;308 SW 1.6 HDi 110 cv;http://www.oscaro.com/peugeot-308-sw-1-6-hdi-110-cv-confort-pack-28463-55-t
AA958AA;BMW SÈrie 3;SÈrie 3 (E46) Touring 320d 2.0 TD 150cv;http://www.oscaro.com/bmw-serie-3-e46-touring-320d-2-0-td-150cv-14645-202-t
AA961AA;MERCEDES-BENZ Classe A;Classe A (W169) A 180 CDI 2.0 CDi 109cv;http://www.oscaro.com/mercedes-benz-classe-a-w169-a-180-cdi-2-0-cdi-109cv-avantgarde-15627-1267-t
AA965AA;PEUGEOT 207;207 5 portes 1.4 HDi 70 cv;http://www.oscaro.com/peugeot-207-5-portes-1-4-hdi-70-cv-trendy-32061-398-t
AA967AA;RENAULT Clio;Clio III 5 Portes 1.4 i 16V 98cv;http://www.oscaro.com/renault-clio-iii-5-portes-1-4-i-16v-98cv-confort-pack-clim-10865-639-t
AA974AA;OPEL Astra;Astra H (L48) 1.7 CDTI 100cv;http://www.oscaro.com/opel-astra-h-l48-1-7-cdti-100cv-cosmo-9148-509-t
AA977AA;ALFA ROMEO GT;GT 2.0 JTS coupÈ 165cv;http://www.oscaro.com/alfa-romeo-gt-2-0-jts-coupe-165cv-progression-2198-1071-t
AA979AA;FORD Kuga;Kuga 2.0 TDCi AWD FAP 136 cv;http://www.oscaro.com/ford-kuga-2-0-tdci-awd-fap-136-cv-trend-30129-1621-t
AA985AA;CITROÎN C4 Picasso;C4 Grand Picasso 2.0 HDi FAP 16V BMP6 136 cv;http://www.oscaro.com/citroen-c4-grand-picasso-2-0-hdi-fap-16v-bmp6-136-cv-boite-auto-exclusive-35553-835-t
AA988AA;DACIA Logan;Logan Fourgon Van 1.4 MPI Fourgon 75 cv;http://www.oscaro.com/dacia-logan-fourgon-van-1-4-mpi-fourgon-75-cv-29934-2445-t
AA989AA;SAAB 9-3;9-3 Estate Phase 2 1.9 TiD 150cv;http://www.oscaro.com/saab-9-3-estate-phase-2-1-9-tid-150cv-vector-17769-137-t
AA990AA;BMW SÈrie 3;SÈrie 3 (E90) Berline 320d 2.0 d 163cv;http://www.oscaro.com/bmw-serie-3-e90-berline-320d-2-0-d-163cv-boite-auto-1907-202-t
AA991AA;PEUGEOT 207;207 5 portes 1.6 HDi 16V FAP 110 cv;http://www.oscaro.com/peugeot-207-5-portes-1-6-hdi-16v-fap-110-cv-32067-611-t
AA996AA;ALFA ROMEO GT;GT 1.9 JTD 16V CoupÈ 150cv;http://www.oscaro.com/alfa-romeo-gt-1-9-jtd-16v-coupe-150cv-progression-2197-1071-t
AA998AA;CITROÎN Berlingo;Berlingo (M59) Break 2.0 HDi 90cv;http://www.oscaro.com/citroen-berlingo-m59-break-2-0-hdi-90cv-multispace-15332-227-t
